food_key,nutrition_basis,basis_amount_g,basis_note
fndds_sushi_roll_avocado,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_fish,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_cheese_only,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_cheese_only,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_meat_no_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_beef_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_pork_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_or_tostada_salad_with_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_chicken_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_meat_no_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_or_tostada_salad_with_chicken,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_with_beans_no_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burrito_with_beans_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nachos_chicken,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nachos_with_beans,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nachos_cheese_only,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nachos_beef_or_pork,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_frito_pie,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chilaquiles,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mexican_pizza,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tamale_beef,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tamale_pork,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pupusa_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_gordita_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fajita_shrimp,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_enchilada_beef,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_enchilada_pork,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tamale_chicken,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tamale_no_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_rolls,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_topping_from_meat_pizza,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_topping_from_cheese_pizza,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_topping_from_vegetable_pizza,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_calzone_with_meat_and_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_cheese_stuffed_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_no_cheese_thin_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_no_cheese_thick_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_with_extra_meat_thin_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_topping_from_meat_and_vegetable_pizza,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_calzone_with_cheese_meatless,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_with_extra_meat_thick_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_extra_cheese_thin_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_white_pizza_cheese_thin_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_with_pepperoni_stuffed_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pizza_with_extra_meat_medium_crust,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_hamburger_slider,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheeseburger_slider,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_big_mac_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mcdouble_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_hamburger_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_whopper_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_hamburger_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheeseburger_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_whopper_jr_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheeseburger_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_quarter_pounder_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_double_cheeseburger_mcdonalds,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_whopper_with_cheese_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_double_cheeseburger_burger_king,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_dog,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pig_in_a_blanket,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_italian_sausage_sandwich_on_white,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chili_hot_dog_sandwich_on_white_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chili_hot_dog_sandwich_on_wheat_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chili_hot_dog_sandwich_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chili_hot_dog_sandwich_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_hot_dog_sandwich_beef_on_white_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_hot_dog_sandwich_beef_on_wheat_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_salad_sandwich_wrap,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_salad_sandwich_on_white,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_salad_sandwich_on_wheat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_fillet_sandwich_grilled_on_white_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_fillet_sandwich_grilled_on_wheat_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_fillet_biscuit_from_fast_food,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicken_fillet_sandwich_fried_on_white_bun,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_egg_burrito,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taquito_egg,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_egg_white_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_biscuit_with_gravy,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_quesadilla_egg,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_ham_biscuit_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_egg_sandwich_on_bagel,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_bacon_biscuit_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_egg_sandwich_on_biscuit,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sausage_biscuit_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_breakfast_pizza_with_egg,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_egg_burrito_with_ham,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_sandwich_cheddar_cheese_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_sandwich_cheddar_cheese_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_sandwich_american_cheese_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_sandwich_american_cheese_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_grilled_cheese_sandwich_cheddar_cheese_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_grilled_cheese_sandwich_cheddar_cheese_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutella_sandwich_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutella_sandwich_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_jelly_sandwich_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_jelly_sandwich_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_almond_butter_sandwich_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_almond_butter_sandwich_on_wheat_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_almond_butter_and_jelly_sandwich_on_white_bread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sardine_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_crab_cake_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fish_wrap_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
