food_key,source_type,source_reference,source_note,source_review_status
fndds_flax_seeds,usda_fooddata_central_fndds,2707588,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_chia_seeds,usda_fooddata_central_fndds,2707590,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_brazil_nuts,usda_fooddata_central_fndds,2707492,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_mixed_seeds,usda_fooddata_central_fndds,2707589,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_almond_paste,usda_fooddata_central_fndds,2707535,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_sesame_seeds,usda_fooddata_central_fndds,2707586,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_almond_butter,usda_fooddata_central_fndds,2707533,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_cashew_butter,usda_fooddata_central_fndds,2707536,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_coconut_fresh,usda_fooddata_central_fndds,2707500,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_macadamia_nuts,usda_fooddata_central_fndds,2707503,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2804 (Nuts and seeds).,OFFICIAL_SOURCE_IMPORTED
fndds_soybean_curd,usda_fooddata_central_fndds,2707435,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_soy_nut_butter,usda_fooddata_central_fndds,2707545,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_soybean_curd_cheese,usda_fooddata_central_fndds,2707437,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_meatball_meatless,usda_fooddata_central_fndds,2707472,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_vegetarian_fillet,usda_fooddata_central_fndds,2707478,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_hot_dog_vegetarian,usda_fooddata_central_fndds,2707470,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_bacon_strip_meatless,usda_fooddata_central_fndds,2707465,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 2806 (Soy and meat-alternative products).,OFFICIAL_SOURCE_IMPORTED
fndds_pork_hash,usda_fooddata_central_fndds,2706766,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_beef_curry,usda_fooddata_central_fndds,2706388,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_beef_salad,usda_fooddata_central_fndds,2706749,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_swiss_steak,usda_fooddata_central_fndds,2706732,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_veal_marsala,usda_fooddata_central_fndds,2706416,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_pepper_steak,usda_fooddata_central_fndds,2706747,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_beef_burgundy,usda_fooddata_central_fndds,2706371,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_steak_tartare,usda_fooddata_central_fndds,2706394,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_sausage_gravy,usda_fooddata_central_fndds,2706406,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_ham_croquette,usda_fooddata_central_fndds,2706508,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_pork,usda_fooddata_central_fndds,2706519,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_beef,usda_fooddata_central_fndds,2706592,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_lamb,usda_fooddata_central_fndds,2706660,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_ham_stroganoff,usda_fooddata_central_fndds,2706402,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_shepherd_s_pie,usda_fooddata_central_fndds,2706594,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chili_with_meat,usda_fooddata_central_fndds,2706377,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_beef_with_gravy,usda_fooddata_central_fndds,2706379,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_beef_stroganoff,usda_fooddata_central_fndds,2706382,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_veal_scallopini,usda_fooddata_central_fndds,2706415,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_veal_parmigiana,usda_fooddata_central_fndds,2706417,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3002 (Meat mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_kiev,usda_fooddata_central_fndds,2706445,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_curry,usda_fooddata_central_fndds,2706437,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chili_white,usda_fooddata_central_fndds,2706427,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_barbecue_chicken,usda_fooddata_central_fndds,2706434,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_chicken,usda_fooddata_central_fndds,2706678,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_turkey_with_gravy,usda_fooddata_central_fndds,2706430,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_cornbread,usda_fooddata_central_fndds,2708745,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chili_with_chicken,usda_fooddata_central_fndds,2706426,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_with_gravy,usda_fooddata_central_fndds,2706428,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_pot_pie_chicken,usda_fooddata_central_fndds,2706703,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_adobo_with_rice,usda_fooddata_central_fndds,2708958,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_or_turkey_hash,usda_fooddata_central_fndds,2706527,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_adobo_with_noodles,usda_fooddata_central_fndds,2708809,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_curry_with_rice,usda_fooddata_central_fndds,2706438,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_with_mole_sauce,usda_fooddata_central_fndds,2706439,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_or_turkey_divan,usda_fooddata_central_fndds,2706789,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_or_turkey_souffle,usda_fooddata_central_fndds,2706546,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_or_turkey_fricassee,usda_fooddata_central_fndds,2706429,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chicken_or_turkey_cacciatore,usda_fooddata_central_fndds,2706421,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_chili_with_chicken_and_beans,usda_fooddata_central_fndds,2706425,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3004 (Poultry mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_ceviche,usda_fooddata_central_fndds,2706463,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_lau_lau,usda_fooddata_central_fndds,2706873,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_fish_curry,usda_fooddata_central_fndds,2706460,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_crab_salad,usda_fooddata_central_fndds,2706824,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_lomi_salmon,usda_fooddata_central_fndds,2706850,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_gefilte_fish,usda_fooddata_central_fndds,2706551,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_clams_casino,usda_fooddata_central_fndds,2706564,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_shrimp_toast,usda_fooddata_central_fndds,2706567,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_salmon_salad,usda_fooddata_central_fndds,2706826,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_shrimp_salad,usda_fooddata_central_fndds,2706837,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_shrimp_gumbo,usda_fooddata_central_fndds,2707142,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_lobster_salad,usda_fooddata_central_fndds,2706825,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_seafood_salad,usda_fooddata_central_fndds,2706838,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_lobster_gumbo,usda_fooddata_central_fndds,2707141,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_fish,usda_fooddata_central_fndds,2706466,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_crab_cake,usda_fooddata_central_fndds,2706549,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_seafood_souffle,usda_fooddata_central_fndds,2706569,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3006 (Seafood mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_bean_cake,usda_fooddata_central_fndds,2707409,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_lentil_curry,usda_fooddata_central_fndds,2707431,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_black_bean_salad,usda_fooddata_central_fndds,2707395,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_pot_pie_no_meat,usda_fooddata_central_fndds,2707475,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_beans_and_white_rice,usda_fooddata_central_fndds,2708990,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_beans_and_brown_rice,usda_fooddata_central_fndds,2709033,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_chili_vegetarian,usda_fooddata_central_fndds,2707411,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_vegetarian_stroganoff,usda_fooddata_central_fndds,2707480,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3102 (Bean, pea, legume dishes).",OFFICIAL_SOURCE_IMPORTED
fndds_channa_saag,usda_fooddata_central_fndds,2709632,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_ratatouille,usda_fooddata_central_fndds,2710028,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_palak_paneer,usda_fooddata_central_fndds,2709631,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_vegetarian_stew,usda_fooddata_central_fndds,2707479,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_spinach_souffle,usda_fooddata_central_fndds,2709629,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_vegetable_curry,usda_fooddata_central_fndds,2710067,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_stew_vegetable,usda_fooddata_central_fndds,2710063,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_green_bean_casserole,usda_fooddata_central_fndds,2710040,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_mushrooms_stuffed,usda_fooddata_central_fndds,2710052,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_tomatoes_scalloped,usda_fooddata_central_fndds,2709723,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3104 (Vegetable dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_idli,usda_fooddata_central_fndds,2708346,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_pilaf,usda_fooddata_central_fndds,2709077,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_dirty_rice,usda_fooddata_central_fndds,2709078,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_dressing,usda_fooddata_central_fndds,2709089,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_croquette,usda_fooddata_central_fndds,2709071,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_biryani_with_meat,usda_fooddata_central_fndds,2706490,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_with_raisins,usda_fooddata_central_fndds,2709090,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_paella_with_seafood,usda_fooddata_central_fndds,2706711,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_bibimbap_korean,usda_fooddata_central_fndds,2708950,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_congee_with_egg,usda_fooddata_central_fndds,2708984,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_biryani_with_chicken,usda_fooddata_central_fndds,2706538,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_flavored_rice_mixture,usda_fooddata_central_fndds,2709079,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_biryani_with_vegetables,usda_fooddata_central_fndds,2708985,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_congee_with_vegetables,usda_fooddata_central_fndds,2708983,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_spanish_rice_fat_added,usda_fooddata_central_fndds,2709085,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_jambalaya_with_meat_and_rice,usda_fooddata_central_fndds,2706727,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_cake_made_with_glutinous_rice,usda_fooddata_central_fndds,2708345,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3202 (Rice mixed dishes).,OFFICIAL_SOURCE_IMPORTED
fndds_flavored_pasta,usda_fooddata_central_fndds,2708930,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3204 (Pasta mixed dishes, excludes macaroni and cheese).",OFFICIAL_SOURCE_IMPORTED
fndds_noodle_pudding,usda_fooddata_central_fndds,2708949,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3204 (Pasta mixed dishes, excludes macaroni and cheese).",OFFICIAL_SOURCE_IMPORTED
fndds_lasagna_with_meat,usda_fooddata_central_fndds,2708750,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3204 (Pasta mixed dishes, excludes macaroni and cheese).",OFFICIAL_SOURCE_IMPORTED
fndds_gnocchi_cheese,usda_fooddata_central_fndds,2708721,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3204 (Pasta mixed dishes, excludes macaroni and cheese).",OFFICIAL_SOURCE_IMPORTED
