food_key,image_lookup_allowed,recommendation_allowed,plan_allowed,safety_review_status,plan_role,notes
fndds_bean_cake,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lentil_curry,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_black_bean_salad,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pot_pie_no_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_beans_and_white_rice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_beans_and_brown_rice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chili_vegetarian,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vegetarian_stroganoff,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_channa_saag,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_ratatouille,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_palak_paneer,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vegetarian_stew,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_spinach_souffle,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vegetable_curry,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_stew_vegetable,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_green_bean_casserole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_mushrooms_stuffed,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tomatoes_scalloped,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_idli,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_rice_pilaf,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_dirty_rice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_rice_dressing,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_rice_croquette,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_biryani_with_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_rice_with_raisins,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_paella_with_seafood,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_bibimbap_korean,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_congee_with_egg,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_biryani_with_chicken,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_flavored_rice_mixture,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_biryani_with_vegetables,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_congee_with_vegetables,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_spanish_rice_fat_added,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_jambalaya_with_meat_and_rice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cake_made_with_glutinous_rice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_flavored_pasta,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_noodle_pudding,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_gnocchi_cheese,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_gnocchi_potato,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_meatless,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_meat_canned,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_meat_frozen,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_meat_and_spinach,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_chicken_or_turkey,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_egg,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_tuna,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lasagna_with_meat_home_recipe,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_shrimp,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_cheese,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_chicken,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_ravioli_meat_filled_no_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_pasta_salad_with_crab_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pasta_with_cream_sauce_home_recipe,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_noodles_with_cheese,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_noodles_with_cheese_and_egg,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_noodles_with_cheese_and_tuna,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_macaroni_or_noodles_with_cheese_and_meat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
