portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_macaroni_or_noodles_with_cheese_and_egg_100g,fndds_macaroni_or_noodles_with_cheese_and_egg,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_macaroni_or_noodles_with_cheese_and_tuna_100g,fndds_macaroni_or_noodles_with_cheese_and_tuna,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_macaroni_or_noodles_with_cheese_and_meat_100g,fndds_macaroni_or_noodles_with_cheese_and_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_macaroni_or_noodles_with_cheese_and_tomato_100g,fndds_macaroni_or_noodles_with_cheese_and_tomato,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_macaroni_or_noodles_with_cheese_canned_100g,fndds_macaroni_or_noodles_with_cheese_canned,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_macaroni_or_noodles_with_cheese_whole_grain_100g,fndds_macaroni_or_noodles_with_cheese_whole_grain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vada_100g,fndds_vada,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_knish_100g,fndds_knish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_samosa_100g,fndds_samosa,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pierogi_100g,fndds_pierogi,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tabbouleh_100g,fndds_tabbouleh,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spanakopita_100g,fndds_spanakopita,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_stuffing_100g,fndds_bread_stuffing,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_empanada_beef_100g,fndds_empanada_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cornbread_stuffing_100g,fndds_cornbread_stuffing,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crepe_with_meat_100g,fndds_crepe_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pad_thai_with_meat_100g,fndds_pad_thai_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lo_mein_meatless_100g,fndds_lo_mein_meatless,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pad_thai_with_chicken_100g,fndds_pad_thai_with_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pad_thai_with_seafood_100g,fndds_pad_thai_with_seafood,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lo_mein_with_pork_100g,fndds_lo_mein_with_pork,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lo_mein_with_beef_100g,fndds_lo_mein_with_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pad_thai_meatless_100g,fndds_pad_thai_meatless,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lo_mein_with_shrimp_100g,fndds_lo_mein_with_shrimp,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lo_mein_with_chicken_100g,fndds_lo_mein_with_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_fried_meatless_100g,fndds_rice_fried_meatless,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hunan_beef_100g,fndds_hunan_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_szechuan_beef_100g,fndds_szechuan_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kung_pao_beef_100g,fndds_kung_pao_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kung_pao_pork_100g,fndds_kung_pao_pork,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_steak_teriyaki_100g,fndds_steak_teriyaki,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_orange_chicken_100g,fndds_orange_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sesame_chicken_100g,fndds_sesame_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_almond_chicken_100g,fndds_almond_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_shrimp_teriyaki_100g,fndds_shrimp_teriyaki,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_moo_goo_gai_pan_100g,fndds_moo_goo_gai_pan,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kung_pao_shrimp_100g,fndds_kung_pao_shrimp,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kung_pao_chicken_100g,fndds_kung_pao_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_and_broccoli_100g,fndds_beef_and_broccoli,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_egg_foo_yung_100g,fndds_pork_egg_foo_yung,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bao_bun_100g,fndds_bao_bun,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sushi_roll_tuna_100g,fndds_sushi_roll_tuna,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sushi_roll_eel_100g,fndds_sushi_roll_eel,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bao_bun_no_meat_100g,fndds_bao_bun_no_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_egg_roll_meatless_100g,fndds_egg_roll_meatless,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sushi_roll_salmon_100g,fndds_sushi_roll_salmon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sushi_roll_shrimp_100g,fndds_sushi_roll_shrimp,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sushi_roll_avocado_100g,fndds_sushi_roll_avocado,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_fish_100g,fndds_taco_fish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_cheese_only_100g,fndds_taco_cheese_only,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_cheese_only_100g,fndds_burrito_cheese_only,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_meat_no_cheese_100g,fndds_taco_meat_no_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_beef_cheese_100g,fndds_burrito_beef_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_pork_cheese_100g,fndds_burrito_pork_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_or_tostada_salad_with_meat_100g,fndds_taco_or_tostada_salad_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_chicken_cheese_100g,fndds_burrito_chicken_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_meat_no_cheese_100g,fndds_burrito_meat_no_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_or_tostada_salad_with_chicken_100g,fndds_taco_or_tostada_salad_with_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_with_beans_no_cheese_100g,fndds_taco_with_beans_no_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burrito_with_beans_cheese_100g,fndds_burrito_with_beans_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nachos_chicken_100g,fndds_nachos_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nachos_with_beans_100g,fndds_nachos_with_beans,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nachos_cheese_only_100g,fndds_nachos_cheese_only,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nachos_beef_or_pork_100g,fndds_nachos_beef_or_pork,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frito_pie_100g,fndds_frito_pie,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chilaquiles_100g,fndds_chilaquiles,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mexican_pizza_100g,fndds_mexican_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamale_beef_100g,fndds_tamale_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamale_pork_100g,fndds_tamale_pork,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pupusa_meat_100g,fndds_pupusa_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_gordita_meat_100g,fndds_gordita_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fajita_shrimp_100g,fndds_fajita_shrimp,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_enchilada_beef_100g,fndds_enchilada_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_enchilada_pork_100g,fndds_enchilada_pork,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamale_chicken_100g,fndds_tamale_chicken,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamale_no_meat_100g,fndds_tamale_no_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_rolls_100g,fndds_pizza_rolls,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_topping_from_meat_pizza_100g,fndds_topping_from_meat_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_topping_from_cheese_pizza_100g,fndds_topping_from_cheese_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_topping_from_vegetable_pizza_100g,fndds_topping_from_vegetable_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_calzone_with_meat_and_cheese_100g,fndds_calzone_with_meat_and_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_cheese_stuffed_crust_100g,fndds_pizza_cheese_stuffed_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_no_cheese_thin_crust_100g,fndds_pizza_no_cheese_thin_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_no_cheese_thick_crust_100g,fndds_pizza_no_cheese_thick_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_with_extra_meat_thin_crust_100g,fndds_pizza_with_extra_meat_thin_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_topping_from_meat_and_vegetable_pizza_100g,fndds_topping_from_meat_and_vegetable_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_calzone_with_cheese_meatless_100g,fndds_calzone_with_cheese_meatless,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_with_extra_meat_thick_crust_100g,fndds_pizza_with_extra_meat_thick_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_extra_cheese_thin_crust_100g,fndds_pizza_extra_cheese_thin_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_white_pizza_cheese_thin_crust_100g,fndds_white_pizza_cheese_thin_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_with_pepperoni_stuffed_crust_100g,fndds_pizza_with_pepperoni_stuffed_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pizza_with_extra_meat_medium_crust_100g,fndds_pizza_with_extra_meat_medium_crust,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hamburger_slider_100g,fndds_hamburger_slider,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheeseburger_slider_100g,fndds_cheeseburger_slider,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_big_mac_mcdonalds_100g,fndds_big_mac_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mcdouble_mcdonalds_100g,fndds_mcdouble_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hamburger_mcdonalds_100g,fndds_hamburger_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_whopper_burger_king_100g,fndds_whopper_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hamburger_burger_king_100g,fndds_hamburger_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheeseburger_mcdonalds_100g,fndds_cheeseburger_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_whopper_jr_burger_king_100g,fndds_whopper_jr_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheeseburger_burger_king_100g,fndds_cheeseburger_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_quarter_pounder_mcdonalds_100g,fndds_quarter_pounder_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_double_cheeseburger_mcdonalds_100g,fndds_double_cheeseburger_mcdonalds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_whopper_with_cheese_burger_king_100g,fndds_whopper_with_cheese_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_double_cheeseburger_burger_king_100g,fndds_double_cheeseburger_burger_king,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_dog_100g,fndds_corn_dog,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pig_in_a_blanket_100g,fndds_pig_in_a_blanket,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
